recording,monkey,analysis,fold,dimension,tau_samples,n_training_trials,tau_method,robust_peaks_hz,adjustment
monkeyT_session-y070208003-8_lfp-1,T,matched_long,3,5,17,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070208003-8_lfp-1,T,matched_long,4,5,17,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070208003-8_lfp-2,T,short,0,3,15,105,ami_first_local_minimum,[24.0],
monkeyT_session-y070208003-8_lfp-2,T,short,1,3,15,105,ami_first_local_minimum,[24.0],
monkeyT_session-y070208003-8_lfp-2,T,short,2,3,15,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070208003-8_lfp-2,T,short,3,3,15,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070208003-8_lfp-2,T,short,4,3,15,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070208003-8_lfp-2,T,matched_short,0,3,15,105,ami_first_local_minimum,[24.0],
monkeyT_session-y070208003-8_lfp-2,T,matched_short,1,3,15,105,ami_first_local_minimum,[24.0],
monkeyT_session-y070208003-8_lfp-2,T,matched_short,2,3,15,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070208003-8_lfp-2,T,matched_short,3,3,15,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070208003-8_lfp-2,T,matched_short,4,3,15,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070208003-8_lfp-2,T,matched_long,0,5,15,105,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070208003-8_lfp-2,T,matched_long,1,5,15,105,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070208003-8_lfp-2,T,matched_long,2,5,16,106,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070208003-8_lfp-2,T,matched_long,3,5,15,106,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070208003-8_lfp-2,T,matched_long,4,5,15,106,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070209004-10_lfp-1,T,short,0,3,21,124,ami_first_local_minimum,[24.0],
monkeyT_session-y070209004-10_lfp-1,T,short,1,3,18,125,ami_first_local_minimum,[24.0],
monkeyT_session-y070209004-10_lfp-1,T,short,2,3,24,125,ami_first_local_minimum,[24.0],
monkeyT_session-y070209004-10_lfp-1,T,short,3,3,20,125,ami_first_local_minimum,[24.0],
monkeyT_session-y070209004-10_lfp-1,T,short,4,3,19,125,ami_first_local_minimum,[24.0],
monkeyT_session-y070209004-10_lfp-1,T,matched_short,0,3,21,124,ami_first_local_minimum,[24.0],
monkeyT_session-y070209004-10_lfp-1,T,matched_short,1,3,18,125,ami_first_local_minimum,[24.0],
monkeyT_session-y070209004-10_lfp-1,T,matched_short,2,3,24,125,ami_first_local_minimum,[24.0],
monkeyT_session-y070209004-10_lfp-1,T,matched_short,3,3,20,125,ami_first_local_minimum,[24.0],
monkeyT_session-y070209004-10_lfp-1,T,matched_short,4,3,19,125,ami_first_local_minimum,[24.0],
monkeyT_session-y070209004-10_lfp-1,T,matched_long,0,3,17,124,ami_first_local_minimum,[26.0],
monkeyT_session-y070209004-10_lfp-1,T,matched_long,1,3,17,125,ami_first_local_minimum,[26.0],
monkeyT_session-y070209004-10_lfp-1,T,matched_long,2,3,18,125,ami_first_local_minimum,[26.0],
monkeyT_session-y070209004-10_lfp-1,T,matched_long,3,3,17,125,ami_first_local_minimum,[26.0],
monkeyT_session-y070209004-10_lfp-1,T,matched_long,4,3,17,125,ami_first_local_minimum,[26.0],
monkeyT_session-y070209004-10_lfp-2,T,short,0,5,16,124,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,short,1,5,29,125,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,short,2,5,29,125,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,short,3,5,29,125,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,short,4,5,29,125,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,matched_short,0,5,16,124,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,matched_short,1,5,29,125,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,matched_short,2,5,29,125,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,matched_short,3,5,29,125,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,matched_short,4,5,29,125,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,matched_long,0,5,30,124,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070209004-10_lfp-2,T,matched_long,1,5,29,125,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070209004-10_lfp-2,T,matched_long,2,5,29,125,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070209004-10_lfp-2,T,matched_long,3,5,29,125,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070209004-10_lfp-2,T,matched_long,4,5,30,125,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070213003-8_lfp-1,T,short,0,5,16,110,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070213003-8_lfp-1,T,short,1,3,16,110,ami_first_local_minimum,[24.0],
monkeyT_session-y070213003-8_lfp-1,T,short,2,3,15,110,ami_first_local_minimum,[24.0],
monkeyT_session-y070213003-8_lfp-1,T,short,3,5,16,111,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070213003-8_lfp-1,T,short,4,3,16,111,ami_first_local_minimum,[24.0],
monkeyT_session-y070213003-8_lfp-1,T,matched_short,0,5,15,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070213003-8_lfp-1,T,matched_short,1,3,16,105,ami_first_local_minimum,[24.0],
monkeyT_session-y070213003-8_lfp-1,T,matched_short,2,3,16,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070213003-8_lfp-1,T,matched_short,3,3,16,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070213003-8_lfp-1,T,matched_short,4,3,16,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070213003-8_lfp-1,T,matched_long,0,5,15,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070213003-8_lfp-1,T,matched_long,1,5,15,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070213003-8_lfp-1,T,matched_long,2,5,15,106,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070213003-8_lfp-1,T,matched_long,3,5,15,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070213003-8_lfp-1,T,matched_long,4,5,15,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214006-11_lfp-2,T,short,0,3,17,105,ami_first_local_minimum,[24.0],
monkeyT_session-y070214006-11_lfp-2,T,short,1,5,17,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214006-11_lfp-2,T,short,2,3,16,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070214006-11_lfp-2,T,short,3,3,16,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070214006-11_lfp-2,T,short,4,3,15,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070214006-11_lfp-2,T,matched_short,0,3,17,105,ami_first_local_minimum,[24.0],
monkeyT_session-y070214006-11_lfp-2,T,matched_short,1,5,17,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214006-11_lfp-2,T,matched_short,2,3,16,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070214006-11_lfp-2,T,matched_short,3,3,16,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070214006-11_lfp-2,T,matched_short,4,3,15,106,ami_first_local_minimum,[24.0],
monkeyT_session-y070214006-11_lfp-2,T,matched_long,0,5,16,105,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070214006-11_lfp-2,T,matched_long,1,5,16,105,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070214006-11_lfp-2,T,matched_long,2,5,15,106,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070214006-11_lfp-2,T,matched_long,3,5,16,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214006-11_lfp-2,T,matched_long,4,5,16,106,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070214012-17_lfp-2,T,short,0,5,17,100,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214012-17_lfp-2,T,short,1,5,16,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214012-17_lfp-2,T,short,2,3,17,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070214012-17_lfp-2,T,short,3,3,17,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070214012-17_lfp-2,T,short,4,5,17,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214012-17_lfp-2,T,matched_short,0,5,17,100,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214012-17_lfp-2,T,matched_short,1,5,16,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214012-17_lfp-2,T,matched_short,2,3,17,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070214012-17_lfp-2,T,matched_short,3,3,17,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070214012-17_lfp-2,T,matched_short,4,5,17,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214012-17_lfp-2,T,matched_long,0,5,15,100,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070214012-17_lfp-2,T,matched_long,1,5,15,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214012-17_lfp-2,T,matched_long,2,5,15,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070214012-17_lfp-2,T,matched_long,3,5,15,101,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070214012-17_lfp-2,T,matched_long,4,5,15,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-1,T,short,0,3,14,100,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-1,T,short,1,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-1,T,short,2,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-1,T,short,3,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-1,T,short,4,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-1,T,matched_short,0,3,14,100,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-1,T,matched_short,1,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-1,T,matched_short,2,3,14,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-1,T,matched_short,3,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-1,T,matched_short,4,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-1,T,matched_long,0,5,13,100,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-1,T,matched_long,1,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-1,T,matched_long,2,5,13,101,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070215005-10_lfp-1,T,matched_long,3,5,13,101,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070215005-10_lfp-1,T,matched_long,4,5,13,101,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070215005-10_lfp-2,T,short,0,3,13,100,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-2,T,short,1,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-2,T,short,2,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-2,T,short,3,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-2,T,short,4,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-2,T,matched_short,0,3,13,100,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-2,T,matched_short,1,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-2,T,matched_short,2,5,14,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-2,T,matched_short,3,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-2,T,matched_short,4,3,13,101,ami_first_local_minimum,[24.0],
monkeyT_session-y070215005-10_lfp-2,T,matched_long,0,3,13,100,ami_first_local_minimum,[26.0],
monkeyT_session-y070215005-10_lfp-2,T,matched_long,1,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-2,T,matched_long,2,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-2,T,matched_long,3,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215005-10_lfp-2,T,matched_long,4,5,13,101,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070215011-16_lfp-1,T,short,0,5,14,91,ami_first_local_minimum,"[8.0, 24.0]",
monkeyT_session-y070215011-16_lfp-1,T,short,1,3,14,91,ami_first_local_minimum,[26.0],
monkeyT_session-y070215011-16_lfp-1,T,short,2,3,14,91,ami_first_local_minimum,[26.0],
monkeyT_session-y070215011-16_lfp-1,T,short,3,3,14,91,ami_first_local_minimum,[26.0],
monkeyT_session-y070215011-16_lfp-1,T,short,4,5,14,92,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-1,T,matched_short,0,3,14,81,ami_first_local_minimum,[24.0],
monkeyT_session-y070215011-16_lfp-1,T,matched_short,1,5,13,81,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-1,T,matched_short,2,5,14,82,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-1,T,matched_short,3,3,14,82,ami_first_local_minimum,[26.0],
monkeyT_session-y070215011-16_lfp-1,T,matched_short,4,3,14,82,ami_first_local_minimum,[26.0],
monkeyT_session-y070215011-16_lfp-1,T,matched_long,0,3,15,81,ami_first_local_minimum,[26.0],
monkeyT_session-y070215011-16_lfp-1,T,matched_long,1,5,15,81,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070215011-16_lfp-1,T,matched_long,2,5,16,82,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070215011-16_lfp-1,T,matched_long,3,5,15,82,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070215011-16_lfp-1,T,matched_long,4,5,15,82,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,short,0,5,16,91,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,short,1,5,16,91,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,short,2,5,16,91,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,short,3,5,16,91,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,short,4,5,16,92,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,matched_short,0,5,16,81,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,matched_short,1,5,16,81,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,matched_short,2,5,17,82,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,matched_short,3,5,16,82,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,matched_short,4,5,16,82,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,matched_long,0,5,19,81,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,matched_long,1,5,24,81,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,matched_long,2,5,22,82,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,matched_long,3,5,20,82,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070215011-16_lfp-2,T,matched_long,4,5,19,82,ami_first_local_minimum,"[8.0, 26.0]",
monkeyT_session-y070228001-5_lfp-8,T,short,0,5,13,76,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070228001-5_lfp-8,T,short,1,7,13,77,ami_first_local_minimum,"[6.0, 24.0, 46.0]",
monkeyT_session-y070228001-5_lfp-8,T,short,2,7,13,77,ami_first_local_minimum,"[6.0, 22.0, 46.0]",
monkeyT_session-y070228001-5_lfp-8,T,short,3,7,13,77,ami_first_local_minimum,"[6.0, 22.0, 46.0]",
monkeyT_session-y070228001-5_lfp-8,T,short,4,7,13,77,ami_first_local_minimum,"[6.0, 24.0, 46.0]",
monkeyT_session-y070228001-5_lfp-8,T,matched_short,0,5,13,76,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070228001-5_lfp-8,T,matched_short,1,7,13,77,ami_first_local_minimum,"[6.0, 24.0, 46.0]",
monkeyT_session-y070228001-5_lfp-8,T,matched_short,2,7,13,77,ami_first_local_minimum,"[6.0, 22.0, 46.0]",
monkeyT_session-y070228001-5_lfp-8,T,matched_short,3,7,13,77,ami_first_local_minimum,"[6.0, 22.0, 46.0]",
monkeyT_session-y070228001-5_lfp-8,T,matched_short,4,7,13,77,ami_first_local_minimum,"[6.0, 24.0, 46.0]",
monkeyT_session-y070228001-5_lfp-8,T,matched_long,0,5,22,76,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070228001-5_lfp-8,T,matched_long,1,5,21,77,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070228001-5_lfp-8,T,matched_long,2,5,22,77,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070228001-5_lfp-8,T,matched_long,3,3,20,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070228001-5_lfp-8,T,matched_long,4,3,22,77,ami_first_local_minimum,[26.0],
monkeyT_session-y070301002-6_lfp-8,T,short,0,5,15,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,short,1,5,14,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,short,2,5,15,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,short,3,5,14,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,short,4,5,15,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,matched_short,0,5,15,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,matched_short,1,5,14,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,matched_short,2,5,15,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,matched_short,3,5,14,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,matched_short,4,5,15,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,matched_long,0,5,23,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,matched_long,1,5,22,105,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,matched_long,2,5,23,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,matched_long,3,5,23,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301002-6_lfp-8,T,matched_long,4,5,23,106,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301012-19_lfp-7,T,short,0,5,13,139,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070301012-19_lfp-7,T,short,1,3,13,139,ami_first_local_minimum,[24.0],
monkeyT_session-y070301012-19_lfp-7,T,short,2,5,13,139,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070301012-19_lfp-7,T,short,3,3,13,139,ami_first_local_minimum,[22.0],
monkeyT_session-y070301012-19_lfp-7,T,short,4,3,13,140,ami_first_local_minimum,[22.0],
monkeyT_session-y070301012-19_lfp-7,T,matched_short,0,5,13,139,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070301012-19_lfp-7,T,matched_short,1,3,13,139,ami_first_local_minimum,[24.0],
monkeyT_session-y070301012-19_lfp-7,T,matched_short,2,5,13,139,ami_first_local_minimum,"[6.0, 22.0]",
monkeyT_session-y070301012-19_lfp-7,T,matched_short,3,3,13,139,ami_first_local_minimum,[22.0],
monkeyT_session-y070301012-19_lfp-7,T,matched_short,4,3,13,140,ami_first_local_minimum,[22.0],
monkeyT_session-y070301012-19_lfp-7,T,matched_long,0,5,21,139,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301012-19_lfp-7,T,matched_long,1,5,20,139,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301012-19_lfp-7,T,matched_long,2,5,20,139,ami_first_local_minimum,"[6.0, 26.0]",
monkeyT_session-y070301012-19_lfp-7,T,matched_long,3,5,20,139,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070301012-19_lfp-7,T,matched_long,4,5,20,140,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070306001-5_lfp-5,T,short,0,3,13,81,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,short,1,3,13,81,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,short,2,3,13,82,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,short,3,3,13,82,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,short,4,3,13,82,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,matched_short,0,3,13,76,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,matched_short,1,3,13,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,matched_short,2,3,13,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,matched_short,3,3,13,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,matched_short,4,3,13,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,matched_long,0,3,14,76,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,matched_long,1,3,13,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,matched_long,2,3,14,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,matched_long,3,3,14,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-5,T,matched_long,4,3,14,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-7,T,short,0,3,16,81,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-7,T,short,1,3,16,81,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-7,T,short,2,3,15,82,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-7,T,short,3,3,15,82,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-7,T,short,4,3,15,82,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-7,T,matched_short,0,3,15,76,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-7,T,matched_short,1,3,15,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-7,T,matched_short,2,3,16,77,ami_first_local_minimum,[24.0],
monkeyT_session-y070306001-5_lfp-7,T,matched_short,3,5,15,77,ami_first_local_minimum,"[6.0, 24.0]",
monkeyT_session-y070306001-5_lfp-7,T,matched_short,4,3,15,77,ami_first_local_minimum,[24.0],
