row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,window_index,trial_index,stage,stage_name,start_sample,end_sample_exclusive,event_sample,preprocessing_error,cloud_sha256
150,151,436,5,4,short,905,150,5,post_GO,4500,4800,4500,,46db87dde8a145b337078554f9d96ee2ba0e760f9f8bb9531b3b592545082550
151,162,241,5,1,short,906,151,0,pre_TC,2585,2885,2885,,7389f26a67802b20ba885d6288c89fb21af0e56afc2fecbd5608153df31636af
151,162,241,5,1,short,907,151,1,post_TC,2885,3185,2885,,acbae5b7163aafc9063e17a43b287f8aec84a1c60dd0d3a32b4fc574b770650c
151,162,241,5,1,short,908,151,2,pre_SC,3463,3763,3763,,5ab49b1fcfdebbc942a9aefd4ab2b8d27ed2aff761bf6a9e4fb7cb3cc936e117
151,162,241,5,1,short,909,151,3,post_SC,3763,4063,3763,,386f3117f0d3eb0ddd9eded10541bc34085766c7f8c7f65630c8f7dd249d281f
151,162,241,5,1,short,910,151,4,pre_GO,4200,4500,4500,,4af97be959af99208f4783d223b81c268152487f159b5297af3ad12df7adec91
151,162,241,5,1,short,911,151,5,post_GO,4500,4800,4500,,e68d8fba6149c9238a5f07eb162eee19aee4ab53824425c20045dfa8bfb0d5fe
152,150,457,5,0,short,912,152,0,pre_TC,2584,2884,2884,,2474c61a423b3011b020b042f301ce375be71c0da0ebd8ab719288800c394f62
152,150,457,5,0,short,913,152,1,post_TC,2884,3184,2884,,7998c1096ad8775e1d6576eb994e6a42948e94dc1a4e8d27c00e8b80c8ca458f
152,150,457,5,0,short,914,152,2,pre_SC,3462,3762,3762,,25439d7878513c4ea107cf643ebad27de6b6266f52c43e37da35741619bbc128
152,150,457,5,0,short,915,152,3,post_SC,3762,4062,3762,,fe3acab3a951b0e01601862d5a8b57a3f8db346c0b0fda514f48cbfee2847370
152,150,457,5,0,short,916,152,4,pre_GO,4200,4500,4500,,52a254f4af07caad7e654d4574a0f99fc7e215725198cadc11d7789c2468ce19
152,150,457,5,0,short,917,152,5,post_GO,4500,4800,4500,,33e9777e65b2b1bfb520da9c138187823bef185f5d105247aa943293ac079fdf
153,156,36,5,3,short,918,153,0,pre_TC,2584,2884,2884,,c90e32a15ca493b671ed27019e8f48c0c48c1365b707eaeb5b9f39535773fe85
153,156,36,5,3,short,919,153,1,post_TC,2884,3184,2884,,46c601655bcb86227843bbe98e0554c5df770eed9773093234f082963f97aa13
153,156,36,5,3,short,920,153,2,pre_SC,3463,3763,3763,,3da26d0d021c49cafe3230db8c3d39e42bbcd7da60d53bff5e8c8f2195e58571
153,156,36,5,3,short,921,153,3,post_SC,3763,4063,3763,,bed3a3dfa1459db32afa27ce7e621b8c6c341e407418b32c9620586c8046fd43
153,156,36,5,3,short,922,153,4,pre_GO,4200,4500,4500,,c8a181a1577da4e7881aeb1c733d1a5bded8c88f315da23623df902efc2b5d06
153,156,36,5,3,short,923,153,5,post_GO,4500,4800,4500,,7a65f10813d8f667da69a962fc4622e40bb2b5a161dc007377f78b9404300925
154,147,485,5,4,short,924,154,0,pre_TC,2584,2884,2884,,21f54894fffee84811ee77b3b8af86472ae9727f884cc1ba7e649fec4165ca3e
154,147,485,5,4,short,925,154,1,post_TC,2884,3184,2884,,c66a9c3aa3267733ebcd2895ab61b94a350bfe7bea02f9e5b0c6e1a76e3e2dc4
154,147,485,5,4,short,926,154,2,pre_SC,3463,3763,3763,,06a72e033fec771e56717c5700e724fec85008f0820a9fd2ce84b41b47e12b87
154,147,485,5,4,short,927,154,3,post_SC,3763,4063,3763,,b89eb2eb054df3977cc5b70bc6cacbc38261b39c9ee51bfe1d8ffab9c89c9eb9
154,147,485,5,4,short,928,154,4,pre_GO,4200,4500,4500,,9f63c067c9012e8fe574a40a586b79203fad35ba4a17e7cc9b9c4bcf477a610a
154,147,485,5,4,short,929,154,5,post_GO,4500,4800,4500,,cc73ffc7b881e23ee5cc09ec6151f2304fa2ae9dc7a9f20bb6523cb309638f62
155,159,700,5,4,short,930,155,0,pre_TC,2585,2885,2885,,b04ce723bb2412c3531ebe8e2a7efee02d49a0f59fca34d9101dfe95a8ae42df
155,159,700,5,4,short,931,155,1,post_TC,2885,3185,2885,,49c293afbe0ab716aedba23f64437c00fe9cc15c0c1f09e589043862db9ca848
155,159,700,5,4,short,932,155,2,pre_SC,3463,3763,3763,,d6c6bc9f5db06bc1665dce2f4180b8c23dc7ac18cff811a957957f4777276a87
155,159,700,5,4,short,933,155,3,post_SC,3763,4063,3763,,0b14aaf83886f9196213746cbfa75df13ea4b2745663545414b0eb40392e6381
155,159,700,5,4,short,934,155,4,pre_GO,4200,4500,4500,,aafc8e20003ef80c312af5ee2125375e5d9d3f66903695eee58237db0a6e2532
155,159,700,5,4,short,935,155,5,post_GO,4500,4800,4500,,6d9cc9a87df59fcea300d11dc2323439124254a2646e63c26d7d029b990dc782
156,168,6,5,4,short,936,156,0,pre_TC,2581,2881,2881,,ffb549bfd3983f8444878128e84a97c0bf6a4cc784f986eeeabfb73e011f7ccf
156,168,6,5,4,short,937,156,1,post_TC,2881,3181,2881,,bc0af94da6c1cc76349a17bca2ed36adb460fbcb415649d9f733bde8dd8a7ecf
156,168,6,5,4,short,938,156,2,pre_SC,3459,3759,3759,,ba8028804d1864b753510433be3f8b52aff13e703fd43018b0160225bc063318
156,168,6,5,4,short,939,156,3,post_SC,3759,4059,3759,,bd49d2cf4f90f409ff77962153a72d37b8e9fefb15607344dcd9d4edb376875e
156,168,6,5,4,short,940,156,4,pre_GO,4200,4500,4500,,9f661e30846a9ecccf401b225208a4e323fada89f937ed9e6611146e1e4a26c7
156,168,6,5,4,short,941,156,5,post_GO,4500,4800,4500,,4a99fa496d4dcd9a9b858845de837e68b5dda5a529a4729e3fd738708de1df91
157,161,157,5,0,short,942,157,0,pre_TC,2575,2875,2875,,5df2ef460e0d604940ab825e1b915a8beb309c327a569000186f2e6d0d611c79
157,161,157,5,0,short,943,157,1,post_TC,2875,3175,2875,,fc72fb367d9e6640112d2bb965f261b16f1907c3a19be344cd4b6e67a067f7d9
157,161,157,5,0,short,944,157,2,pre_SC,3462,3762,3762,,6f133801c0baf6e6f6a353f46db28dc4d46632a715075ea2b895565ab2d7f2ed
157,161,157,5,0,short,945,157,3,post_SC,3762,4062,3762,,7fea4a42081fbaa459a54c8fc6db8d0f5afd6792075a0e39489ef3c3016e4898
157,161,157,5,0,short,946,157,4,pre_GO,4200,4500,4500,,9ee6da2ea62048e193d2c0efeeb35f8eabcfc3f80f6158e58ce43e85f49a4405
157,161,157,5,0,short,947,157,5,post_GO,4500,4800,4500,,fbc33b8f7b76d72dd9008d620cdaa4507cdf1f231fe50d5d5cdd52e9e8ef06af
158,157,476,5,4,short,948,158,0,pre_TC,2580,2880,2880,,618cbd9d169f20da6bba9a5d42866b6bc2c61061fa44b6b21a9b031a336a221c
158,157,476,5,4,short,949,158,1,post_TC,2880,3180,2880,,5546b8ee480369fcff915254549e4a3f9209e750ad61df2fd022965ae7fb3161
158,157,476,5,4,short,950,158,2,pre_SC,3459,3759,3759,,03c82df13f0b47cf9acba683141706c9320c0e577fd1aa3cd40873fde45245b2
158,157,476,5,4,short,951,158,3,post_SC,3759,4059,3759,,397bc3f8cae9a9c54be413250948b43cc242d7787ae3dea4f24ce17d9c4037ac
158,157,476,5,4,short,952,158,4,pre_GO,4200,4500,4500,,8cbddd9a0712056d9df7c2bfb3cea121b6fd459de5ea39bb0f5b58c089f790e5
158,157,476,5,4,short,953,158,5,post_GO,4500,4800,4500,,c2c05fe0d29523415cc9fc53d2c083707518793fb3c81d0c8e297b35eef50025
159,142,271,5,2,short,954,159,0,pre_TC,2584,2884,2884,,bc12ead3cad39a494e4f7ee8b42324eb90a6fd3aa8df7df397bce6d41fd23cee
159,142,271,5,2,short,955,159,1,post_TC,2884,3184,2884,,041aad1e742eec7365c7bbde133edd61ceb7cc9c2ca97ff53ef8f3c916acd7e1
159,142,271,5,2,short,956,159,2,pre_SC,3462,3762,3762,,d9633064a1f7552fa016ab920117ff5f464f24e1ebd1db0bfaeed11ea45771a1
159,142,271,5,2,short,957,159,3,post_SC,3762,4062,3762,,f8407d99dc7846f11be49e27dd51bf3bc08ae8d8f51b6b49ccd96372c3ecddac
159,142,271,5,2,short,958,159,4,pre_GO,4200,4500,4500,,836773404ccda2e8e9972a51ade91759cd41f8abff7e57c48cc595b6c57e5941
159,142,271,5,2,short,959,159,5,post_GO,4500,4800,4500,,d0fc5826deb802f3c20c21cff11f9431e3ba2ece75fcda380c610799a5e88a31
160,135,399,5,1,short,960,160,0,pre_TC,2584,2884,2884,,43aa4a1136ad2a98e9089eec7fb6b4fb422500944ab08568a1ec3c3260acb02a
160,135,399,5,1,short,961,160,1,post_TC,2884,3184,2884,,ec03dd8f5a7ccb4ce657fd09f8277275a61451b9be114081eb52b7827ced66c7
160,135,399,5,1,short,962,160,2,pre_SC,3463,3763,3763,,d3cc73aa6ba8cdaa814ba965a56cd7121b016aa0ba4c7f4df19818833c510f83
160,135,399,5,1,short,963,160,3,post_SC,3763,4063,3763,,1e9f77d53065d9c0345cd4099e27c6362c352397966223ef517a7a6c75d267bf
160,135,399,5,1,short,964,160,4,pre_GO,4200,4500,4500,,3c1361c1fc8cd4fe4453cc831706d141bfea127a998157bbd79d3cca7c12b8a4
160,135,399,5,1,short,965,160,5,post_GO,4500,4800,4500,,5d9f7d029bef6da517b501035f495ada8d47f844ccaeb1428fc692608a5143f0
161,137,300,5,3,short,966,161,0,pre_TC,2576,2876,2876,,673b852ca659f6f750418fd73cac66ed88a9ace9f648c04a93097c7a059bca43
161,137,300,5,3,short,967,161,1,post_TC,2876,3176,2876,,664796ea78d03205000551d293af0abb522ddfdcb1163c44235ff88aa0417517
161,137,300,5,3,short,968,161,2,pre_SC,3463,3763,3763,,a9f27f6e3242a375d30244b9a286a01557fd889f9cf55765fb65851f047bb49a
161,137,300,5,3,short,969,161,3,post_SC,3763,4063,3763,,798b68b289f271c6b9ee65bf0db4ce07572303215ad92fed6cd92bd3568f50ce
161,137,300,5,3,short,970,161,4,pre_GO,4200,4500,4500,,fd23cdcae66ad6328eac4da87d89376283a390254c8c8047644adad242a88382
161,137,300,5,3,short,971,161,5,post_GO,4500,4800,4500,,57e68529880ac4f78f1bbe722733ed29d93299ff2c8ce99fab4084a8ede7f8f4
162,148,446,5,2,short,972,162,0,pre_TC,2580,2880,2880,,486a33a730a42f89ab9ecf2f6c94890a67c6e850f35bcd0e3b03c830c37947a6
162,148,446,5,2,short,973,162,1,post_TC,2880,3180,2880,,684231296cb5898a23172f76739b0921978fa99b42511a280a493f8fc1e99440
162,148,446,5,2,short,974,162,2,pre_SC,3463,3763,3763,,00630c25cc47a02eb6ff60cc6d747285f9731c562a1a04eb4df661a945fd899e
162,148,446,5,2,short,975,162,3,post_SC,3763,4063,3763,,6480615b5def3756629d7ec04ddfd7cf185bb3119825a88fc367450ec93d643e
162,148,446,5,2,short,976,162,4,pre_GO,4200,4500,4500,,067405ebd9a33289e0e57bfbe2baf5e59a2bd47033bf5d0da3c6c28c42970b79
162,148,446,5,2,short,977,162,5,post_GO,4500,4800,4500,,1fb5a8a3d7677a40c3de2dafe828c5c09a558ba8da75fcf864021c4ae48df624
163,144,542,5,3,short,978,163,0,pre_TC,2584,2884,2884,,2ca41ede9b85f1384a90a7edd5d9e39158ccbe426da57745b1c4b442507237e4
163,144,542,5,3,short,979,163,1,post_TC,2884,3184,2884,,500b3871b4f4e7f87d42493a7d9fe0e7e2cfcf47c956ae6889aca1cd06f9127f
163,144,542,5,3,short,980,163,2,pre_SC,3462,3762,3762,,1158c22560e0a4906a4e3e8015a37519c1b23256fc27b7d8ed2d8dce29416ad9
163,144,542,5,3,short,981,163,3,post_SC,3762,4062,3762,,2e06c525b4d2318fed5c817fe854dde5c6c0a68c2bdd489795eb8f41556fe3d6
163,144,542,5,3,short,982,163,4,pre_GO,4200,4500,4500,,db0c57b349f02043869c18bf4b52f4801923e8fe8ac004c11605cbac93a87977
163,144,542,5,3,short,983,163,5,post_GO,4500,4800,4500,,de9371171c7f28a261dd9e576c051e4587df4947b4adf8ccbf39c6aa78d631bb
164,140,693,5,0,short,984,164,0,pre_TC,2584,2884,2884,,b5c563a74266bd31ed51769e90f3a5525e1f393c9ae614c6a52293e28fbffc0f
164,140,693,5,0,short,985,164,1,post_TC,2884,3184,2884,,fbad38f29ab35083bf566b457c5e23e19be34ddf9b7ed6d135214459b5f7932b
164,140,693,5,0,short,986,164,2,pre_SC,3463,3763,3763,,9bb75bd2a6f119c9a31139ab64a56a67f5af240fb4ad758961e8d3c6517446d4
164,140,693,5,0,short,987,164,3,post_SC,3763,4063,3763,,2e6ba31005c9e309684f6376ff8d35e98ab705b67af7f99c7e15f6864176c8dd
164,140,693,5,0,short,988,164,4,pre_GO,4200,4500,4500,,a029a3b7eaece08627d07ffe38a634f03ea165329be4af90eb7edbb2b5f469be
164,140,693,5,0,short,989,164,5,post_GO,4500,4800,4500,,ed318883364b299a11dda4868262f55d2d496a72da36acbae48e883f9a9bea5e
165,190,258,6,0,short,990,165,0,pre_TC,2584,2884,2884,,e0b4e7861e1f727511a1fdaff30e8fe99284b2f0a45c56376ffd4a5c082f0ad0
165,190,258,6,0,short,991,165,1,post_TC,2884,3184,2884,,b3417c2a62b63de0666336de8fb4030b70a3983f28e41af268eab3bfe1455266
165,190,258,6,0,short,992,165,2,pre_SC,3463,3763,3763,,6ec154b19d63d6f5a60a79ea28cf7db7d3f5cc6d36fb02313ea30a88ab0ca8ff
165,190,258,6,0,short,993,165,3,post_SC,3763,4063,3763,,1e51afcb210a7d3d1ad25ade19e11aec5e2a57bb760204bffc629552406d57ca
165,190,258,6,0,short,994,165,4,pre_GO,4200,4500,4500,,99d821eaa0c7d6f151f9f87a83970157db546ee2c3f2b0462139b143cc0426cd
165,190,258,6,0,short,995,165,5,post_GO,4500,4800,4500,,f365334d09051d2b0b3f30a1908b0615e25b12d93ba7e978829b718964fb09ec
166,185,550,6,3,short,996,166,0,pre_TC,2584,2884,2884,,7030edabf2a9965108d23e64e3901e5ac5a4a8c06868454bd7f6b42134ce3957
166,185,550,6,3,short,997,166,1,post_TC,2884,3184,2884,,d14144d00a04327ab75bbde213bb98c990e014daf323c89ca9c85299fa7d6c0d
166,185,550,6,3,short,998,166,2,pre_SC,3463,3763,3763,,3a1503c05b06860fecfb3a6529489e0d40f384d54d3fbb7a2bc6e1df6ba76f12
166,185,550,6,3,short,999,166,3,post_SC,3763,4063,3763,,8a6e03c8685d852e6b731912c678cd2639a59d9ded7216fed4bb94ad2b9079ae
166,185,550,6,3,short,1000,166,4,pre_GO,4200,4500,4500,,104cc99862542d3ef4a4a82df892351035b825329a948d6144e59786d806b3f4
166,185,550,6,3,short,1001,166,5,post_GO,4500,4800,4500,,e372cad200f44ff0c5f38aa99f55fc77108711c75fab7bcf94609d7dcd3aef46
167,171,100,6,3,short,1002,167,0,pre_TC,2581,2881,2881,,3b2dff2ed33bbac44e9e4c2e4bc8d0e40b66809bfca5835e006e0a2f5696e82e
167,171,100,6,3,short,1003,167,1,post_TC,2881,3181,2881,,e957f54164792ef818f0e302f6df7d2bad756d7f3a7740cc82e0512cab055b5c
167,171,100,6,3,short,1004,167,2,pre_SC,3460,3760,3760,,96bb558cd1503f4ded9a0f551516ae7e454b07ea568b0eb23d770443a585ca19
167,171,100,6,3,short,1005,167,3,post_SC,3760,4060,3760,,1de87246fd49cab549418dd991cddb062aecd0e06247d62442249edcddf87c75
167,171,100,6,3,short,1006,167,4,pre_GO,4200,4500,4500,,af5bcbf1896f49bf937a0cb6449fbac09df4df73b0dd0082e11c7409a8d9f881
167,171,100,6,3,short,1007,167,5,post_GO,4500,4800,4500,,7879803b46fa027f4e75136b6934a71d0dc84dd0875c91c94b5820d55a3e9ee0
168,178,129,6,4,short,1008,168,0,pre_TC,2584,2884,2884,,16ed2b14fd7f9474095938e91a6411d80b34e120bb2b6d1ed6d1f31706bcd3da
168,178,129,6,4,short,1009,168,1,post_TC,2884,3184,2884,,0865bcce3a316107a0fc90178c157c67f2456bcaf17a59806e6f0f608f641a98
168,178,129,6,4,short,1010,168,2,pre_SC,3463,3763,3763,,d14619cb24f66c8d4b79ac94a7cca269a5858aa8042821e447bb478198152c0c
168,178,129,6,4,short,1011,168,3,post_SC,3763,4063,3763,,ff0643379225a71854db51fa3665987125012fc2e6b71bba55a5e9acbe3aa2e4
168,178,129,6,4,short,1012,168,4,pre_GO,4200,4500,4500,,d2b1ced383a8c25df247b6cd7c75a2056f28c96ba17eddf9daa620abebb8b410
168,178,129,6,4,short,1013,168,5,post_GO,4500,4800,4500,,4e2c37bc80e90b3a1122561d06e1f163ffc9570aba6ca0876af39ad7114258b1
169,186,186,6,4,short,1014,169,0,pre_TC,2585,2885,2885,,ad2d3df7e19e41532f61fb2d0fd0e28889b25107e79e95868c61d7bf0bb88228
169,186,186,6,4,short,1015,169,1,post_TC,2885,3185,2885,,bd30fdeaee79fe6cf5519a7d679e70cf148526c504066bf24fc90c41dc7e1156
169,186,186,6,4,short,1016,169,2,pre_SC,3463,3763,3763,,9ffa8f4209979010fc4907291ca04404123b6f7e75cac82904b73e11969c7232
169,186,186,6,4,short,1017,169,3,post_SC,3763,4063,3763,,9fe12b9a5748e9dd2cc85c61b552ea61db1054efb05e62823b784814ea5b9637
169,186,186,6,4,short,1018,169,4,pre_GO,4200,4500,4500,,2e1fbc4e6c09d75deeb352261b91252e461730e93b6a97fe87228a1175b4e92e
169,186,186,6,4,short,1019,169,5,post_GO,4500,4800,4500,,3060fb82a09b5305422e5a97768f6b5e1f181ca607dc57c57e8bb8e37cb19757
170,187,650,6,1,short,1020,170,0,pre_TC,2575,2875,2875,,a2f8fa3801c42046c6a8283a8e11cb963e5312908f55ccc84d440051bc3ca129
170,187,650,6,1,short,1021,170,1,post_TC,2875,3175,2875,,bdc28a9f22eec196c9362740f4bd2dc8577b6f18979ac81a5ad5fb19e1b7cbe3
170,187,650,6,1,short,1022,170,2,pre_SC,3463,3763,3763,,a310d4d06aa886bfa8629528a06f6be6bff5d7a820ad3967effad81d453e378e
170,187,650,6,1,short,1023,170,3,post_SC,3763,4063,3763,,32cc3326a16c4fcdc13b6aee81f8035303b9779d658b222b9899073fd541436b
170,187,650,6,1,short,1024,170,4,pre_GO,4200,4500,4500,,21c5397f3a116f697aba5ed26a549ccaad29561459d73c728f3871bf7aa83a9f
170,187,650,6,1,short,1025,170,5,post_GO,4500,4800,4500,,6c4706d82227085e3ebcf2790499774028e4b5fb5e3d18bc687d4a8c1adc15ac
171,176,438,6,3,short,1026,171,0,pre_TC,2584,2884,2884,,c923ffe7472cba6e605bd07d2684664ca7b1c50282ff6a75dfd05118dadb34ce
171,176,438,6,3,short,1027,171,1,post_TC,2884,3184,2884,,5acac1af9d46951399f089b1e20a3f8a01ca733ca30dbb15ce0b34c10fb71289
171,176,438,6,3,short,1028,171,2,pre_SC,3463,3763,3763,,368c45ed33b43d56e29a04b682dd442b62f6eb844e3538af3def319fcd0c9fd0
171,176,438,6,3,short,1029,171,3,post_SC,3763,4063,3763,,0bf01132823439e2d4f7306fb05d4ac2b4a0513c9912b5fbbb82e1975912f33c
171,176,438,6,3,short,1030,171,4,pre_GO,4200,4500,4500,,2c71bfec12ec1177e92531a011c5ba32bd3f5057a8892be9b38e542f73c97dff
171,176,438,6,3,short,1031,171,5,post_GO,4500,4800,4500,,11931d7ff220f85a54468ed687e696c1d1050272f4a45bf54e741bb388c97da8
172,193,290,6,1,short,1032,172,0,pre_TC,2583,2883,2883,,44ef2e273e33d5e3ca14d4205104261f8e60675b6791b6bdbc31e36042e9f09c
172,193,290,6,1,short,1033,172,1,post_TC,2883,3183,2883,,4ebfa3ff06e58dc5b205aa3f96591a61a20d390b39167c34c20193169b22cfae
172,193,290,6,1,short,1034,172,2,pre_SC,3462,3762,3762,,95862c83e35de6060cb4e9a1f03df61a7f759770c84094836b4d8dc48f2fad95
172,193,290,6,1,short,1035,172,3,post_SC,3762,4062,3762,,1fbd8833ce02bbf835c08696e30555da3ad1cc109c2841a20b10e91de9ce32db
172,193,290,6,1,short,1036,172,4,pre_GO,4200,4500,4500,,135a7a1e98962f00f39adf89e7ca52fccac8fb917115f4a16079bfbba6c36daa
172,193,290,6,1,short,1037,172,5,post_GO,4500,4800,4500,,b5df50c8724edcf7b5a57d5d06d16cd53bf92055e0ac23f946da058d276df453
173,182,289,6,2,short,1038,173,0,pre_TC,2576,2876,2876,,90b70d222925b7cbad48cfaf11e69eefc245be26c924bf7fe7c89e2dcb31ba85
173,182,289,6,2,short,1039,173,1,post_TC,2876,3176,2876,,f26c6b82cfec0063f5a3ef0cf80ff88a1e948e875203e6fa7b0e42b8b8ce0e83
173,182,289,6,2,short,1040,173,2,pre_SC,3463,3763,3763,,b5765b74a5c558b5d8ea25f382366d6d5931d98d2354b270d51ff195ba12a8f8
173,182,289,6,2,short,1041,173,3,post_SC,3763,4063,3763,,e5c8bcb90c778fbb63d66a005137f41f42925f4a679e3a1fe4d76a38ab1d7825
173,182,289,6,2,short,1042,173,4,pre_GO,4200,4500,4500,,11482d78eac91f953bad46b6033ebe6921d03113cb5e6f428e096efeae4a03a0
173,182,289,6,2,short,1043,173,5,post_GO,4500,4800,4500,,9f402796204d5b23663e8c10e45104935f7b8d0e8eb889c01ecd95ce6fb699a2
174,199,67,6,2,short,1044,174,0,pre_TC,2580,2880,2880,,2a61973ac4dca48add5435ee89462c4b4a9369e19ea62cb5c43afe20819a6727
174,199,67,6,2,short,1045,174,1,post_TC,2880,3180,2880,,9549a9ba9b06dddc9276235dab6a2b26295189317314fb46f4aff367be5e3a23
174,199,67,6,2,short,1046,174,2,pre_SC,3459,3759,3759,,65f49dcf6d3755d3ec548821b6269ebcb2951711f81db60df9984e335c5830e6
174,199,67,6,2,short,1047,174,3,post_SC,3759,4059,3759,,bcae173f1f5f74a3865eaefc6bee5c39705f3e273cab673996cd7d0091d3e39b
174,199,67,6,2,short,1048,174,4,pre_GO,4200,4500,4500,,c8ed46b9058b3890da350411ee6454af99af46c096713d094774230ecb5f8234
174,199,67,6,2,short,1049,174,5,post_GO,4500,4800,4500,,513de7483fedbc0717628480008d430795751c57b03bb09cc26ca43d97932068
175,174,458,6,3,short,1050,175,0,pre_TC,2584,2884,2884,,51f4533da90449ae4bf9403f5477e43959ef1f2a9e54cdcf2311a86bbf26e372
175,174,458,6,3,short,1051,175,1,post_TC,2884,3184,2884,,5782598464faffe614cad9442545b9f10860030b434c3f97e768fd14e988a6df
175,174,458,6,3,short,1052,175,2,pre_SC,3463,3763,3763,,662706226f249fcf3d988701f0c9332abc2ccc471ce66ec7f49b0cf0b1fce94b
175,174,458,6,3,short,1053,175,3,post_SC,3763,4063,3763,,58f233200ac73e6e9e6bff2865f6000427f2691f7e11225af61950c8790f3dff
175,174,458,6,3,short,1054,175,4,pre_GO,4200,4500,4500,,588a249fedb1946ceebbb301cb2e607e0f35a6515c636cbd17ff61f25acd4bef
175,174,458,6,3,short,1055,175,5,post_GO,4500,4800,4500,,cbdeeb59b39105367e67169f6778b0935fe9950781da09100f2428df2fb25fe9
176,180,90,6,2,short,1056,176,0,pre_TC,2584,2884,2884,,41f04c0f63cee4eecc861e17a6bd2f88f38b3e984799894d767bd60519f0e917
176,180,90,6,2,short,1057,176,1,post_TC,2884,3184,2884,,f09e6b93437377d3afb128ff0400bba4ad2c976da8fb39681279416e42bfb95d
176,180,90,6,2,short,1058,176,2,pre_SC,3463,3763,3763,,592a884a560af64c3bc0e1bf5365de394ee6030911e8643d00d6b7fea4dd29fc
176,180,90,6,2,short,1059,176,3,post_SC,3763,4063,3763,,6b05a8e9bc63624d213667159273d4f0b3f566a3f3b43b132f2d1e0b31ef8e38
176,180,90,6,2,short,1060,176,4,pre_GO,4200,4500,4500,,9924cd0928e545ee3786301ad5301127ace70cf67551ed606cecc2450426a3f0
176,180,90,6,2,short,1061,176,5,post_GO,4500,4800,4500,,fe18cb7fb7345a2080a44b2d50b7a3f67a7d8d2de3189cdedbfd1f21a6a07d5a
177,198,77,6,2,short,1062,177,0,pre_TC,2585,2885,2885,,d774c19704b6ff97b0c20d24af7d2c0d148170e381f4a5bbd37418a7ebd0a456
177,198,77,6,2,short,1063,177,1,post_TC,2885,3185,2885,,6f24f89049c4db9cc3d00b4e6d51947fe5832235dbf3df78454f806274482f22
177,198,77,6,2,short,1064,177,2,pre_SC,3463,3763,3763,,322a645942fdf6f3743a2b85ef7842b098759ba7c0c7b3ff1159885e7cd12f02
177,198,77,6,2,short,1065,177,3,post_SC,3763,4063,3763,,fdb1a71d1994339bbb43a0b3140a953037569dd5ecc0af04617efc560d5f2d38
177,198,77,6,2,short,1066,177,4,pre_GO,4200,4500,4500,,f8984d7a5ecca77afd1de47f5de7c63f8d213d2b66f9230ae28ce878fa3b94e6
177,198,77,6,2,short,1067,177,5,post_GO,4500,4800,4500,,edf2d6ea9f405f27a80afc7c14e71586fbc57cdd53bf978c314bfb08ec17ca19
178,172,292,6,4,short,1068,178,0,pre_TC,2579,2879,2879,,76b4b0102f118fbb3ae4131b77b7cb68d76efa687acecab80dc197f35a525c06
178,172,292,6,4,short,1069,178,1,post_TC,2879,3179,2879,,48eca19eef0d7d75d96c9ff1120e7b99f5fd9b37d2373e20375bf2e682b4bbd6
178,172,292,6,4,short,1070,178,2,pre_SC,3462,3762,3762,,579d9d9b2779c6b2a1eb458ae7f035eb83603d8f583970b8f6de263d2ad9809f
178,172,292,6,4,short,1071,178,3,post_SC,3762,4062,3762,,044a0e7144971c4b3e3a62531e0a895cbf0b929c46ae520c48c68b15d9b3442a
178,172,292,6,4,short,1072,178,4,pre_GO,4200,4500,4500,,0dfa14c488caa04c618471ef951607340198f1bd8d52c1e924e33197195ea0b2
178,172,292,6,4,short,1073,178,5,post_GO,4500,4800,4500,,d603b4490f2eeb4ef84c864ce2da8125615f720ead513d0dc0ca14ed0b018ca5
179,183,649,6,1,short,1074,179,0,pre_TC,2584,2884,2884,,0bd83433a791700ab2249ec3935b132a09839fd3617754939093ec768a03d3d1
179,183,649,6,1,short,1075,179,1,post_TC,2884,3184,2884,,af2154d0f1b39ae81f8ab5c420728408e448f01f8c1febec5ebd2f689867c21e
179,183,649,6,1,short,1076,179,2,pre_SC,3463,3763,3763,,54be3bbd0d6284d4deacd057d4fb684f4c92bf1875650b39a4768ead54f46e94
179,183,649,6,1,short,1077,179,3,post_SC,3763,4063,3763,,3a54381bce3de893fb72361efe8c84b9b10fc4d42c1cfdb280697ecee1a0c095
179,183,649,6,1,short,1078,179,4,pre_GO,4200,4500,4500,,244fbcdcc48c498edb56dbd525cf7741e81be7f3acc51de660ff08f91639f827
179,183,649,6,1,short,1079,179,5,post_GO,4500,4800,4500,,ad24324993aaf7715303061da1c63ac313ded64c756c2352b0f99ef32c953f05
180,184,524,6,0,short,1080,180,0,pre_TC,2575,2875,2875,,3669c7cf7e3ab10d9928809993582786a4d8f1df25a27278eb1847c35fd212e8
180,184,524,6,0,short,1081,180,1,post_TC,2875,3175,2875,,26cd9ce97522da2da5eadbf864d91ff2114c330724858a494ef9879316218821
180,184,524,6,0,short,1082,180,2,pre_SC,3463,3763,3763,,dd76e396e83f3ac2524ab14e71d4860e81c8373316ccd43ffd7d3331a7f410c0
180,184,524,6,0,short,1083,180,3,post_SC,3763,4063,3763,,58a75f808b0b99a67ed030e59e1479b2eda1eaf3cccaefa88a080079115ef768
180,184,524,6,0,short,1084,180,4,pre_GO,4200,4500,4500,,410fad74ae3525f53fc917bce361df0a95c32508e9aea4d9092deaa98365ecda
