recording,outer_fold,family,max_absolute_difference,rms_difference
monkeyT_session-y070502002-7_lfp-6,2,ar,6.258079019637276e-08,1.242331070645021e-08
monkeyT_session-y070502002-7_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070502002-7_lfp-6,3,ar,2.3969744173671023e-08,4.352524052416083e-09
monkeyT_session-y070502002-7_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070502002-7_lfp-6,4,ar,2.9621655103502335e-08,6.027272103493795e-09
monkeyT_session-y070502002-7_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070502002-7_lfp-7,0,ar,2.069452744912683e-07,3.939447481521875e-08
monkeyT_session-y070502002-7_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070502002-7_lfp-7,1,ar,8.953399542686175e-08,1.7216139797158514e-08
monkeyT_session-y070502002-7_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070502002-7_lfp-7,2,ar,2.53831859238691e-08,5.5415519144731076e-09
monkeyT_session-y070502002-7_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070502002-7_lfp-7,3,ar,5.248615300392683e-08,9.676469526303519e-09
monkeyT_session-y070502002-7_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070502002-7_lfp-7,4,ar,1.341243412930626e-07,2.7555256977439466e-08
monkeyT_session-y070502002-7_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-5,0,ar,1.8345186368216772e-08,4.052183452564222e-09
monkeyT_session-y070502008-15_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-5,1,ar,7.936697830863922e-09,2.128376007928058e-09
monkeyT_session-y070502008-15_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-5,2,ar,4.14165284773403e-08,9.104843363484311e-09
monkeyT_session-y070502008-15_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-5,3,ar,2.2707960656048916e-08,5.097133493928183e-09
monkeyT_session-y070502008-15_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-5,4,ar,1.4070205735569998e-08,3.553043821358564e-09
monkeyT_session-y070502008-15_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-6,0,ar,5.699315751500969e-08,1.1831173460778481e-08
monkeyT_session-y070502008-15_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-6,1,ar,5.722271670448396e-08,1.2293240744415544e-08
monkeyT_session-y070502008-15_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-6,2,ar,4.5173178470428454e-08,8.520192244805387e-09
monkeyT_session-y070502008-15_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-6,3,ar,3.2174343241844934e-08,6.628929429048574e-09
monkeyT_session-y070502008-15_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-6,4,ar,5.152915858678414e-08,1.14154626140792e-08
monkeyT_session-y070502008-15_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-7,0,ar,2.4603020527011292e-08,3.614708891177451e-09
monkeyT_session-y070502008-15_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-7,1,ar,1.033093082144533e-07,1.83699452864685e-08
monkeyT_session-y070502008-15_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-7,2,ar,3.3416476031536326e-08,7.54685686529867e-09
monkeyT_session-y070502008-15_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-7,3,ar,5.831318688798203e-08,9.450211751882889e-09
monkeyT_session-y070502008-15_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-7,4,ar,8.883999685351755e-08,1.796754985159451e-08
monkeyT_session-y070502008-15_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-8,0,ar,3.157219899929643e-08,5.851857807287133e-09
monkeyT_session-y070502008-15_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-8,1,ar,2.1523043769922003e-08,5.72547351284196e-09
monkeyT_session-y070502008-15_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-8,2,ar,1.2771846627708007e-08,2.2640243409642483e-09
monkeyT_session-y070502008-15_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-8,3,ar,2.9246977409900544e-08,6.301290831288243e-09
monkeyT_session-y070502008-15_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070502008-15_lfp-8,4,ar,5.328058746241135e-08,1.010477113940863e-08
monkeyT_session-y070502008-15_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070503001-7_lfp-5,0,ar,7.187706678403374e-08,1.5272784986544426e-08
monkeyT_session-y070503001-7_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070503001-7_lfp-5,1,ar,6.057979721040148e-08,1.3615306242615587e-08
monkeyT_session-y070503001-7_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070503001-7_lfp-5,2,ar,3.097164651456072e-08,6.408902111727316e-09
monkeyT_session-y070503001-7_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070503001-7_lfp-5,3,ar,1.7920899162858148e-08,4.020336937272441e-09
monkeyT_session-y070503001-7_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070503001-7_lfp-5,4,ar,3.007057735920828e-08,5.268301583185361e-09
monkeyT_session-y070503001-7_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070503001-7_lfp-6,0,ar,4.7856542289008604e-08,8.409518125099046e-09
monkeyT_session-y070503001-7_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070503001-7_lfp-6,1,ar,2.497328034894563e-08,4.702008114816828e-09
monkeyT_session-y070503001-7_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070503001-7_lfp-6,2,ar,4.6295691415653914e-08,8.87442410110227e-09
monkeyT_session-y070503001-7_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070503001-7_lfp-6,3,ar,1.2899231255152858e-07,2.6197046776851845e-08
monkeyT_session-y070503001-7_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070503001-7_lfp-6,4,ar,2.3598705324096763e-08,5.586796119261655e-09
monkeyT_session-y070503001-7_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-5,0,ar,3.656455066503028e-08,5.276364599067239e-09
monkeyT_session-y070503011-16_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-5,1,ar,3.335673072555733e-08,6.441603525727342e-09
monkeyT_session-y070503011-16_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-5,2,ar,5.947782743748252e-08,1.2996022313440988e-08
monkeyT_session-y070503011-16_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-5,3,ar,2.971157265184432e-08,6.960907534416247e-09
monkeyT_session-y070503011-16_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-5,4,ar,5.776770853696284e-08,1.199222222222854e-08
monkeyT_session-y070503011-16_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-6,0,ar,5.559843472663058e-08,1.1527260465884148e-08
monkeyT_session-y070503011-16_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-6,1,ar,5.172607617297091e-08,1.2116619604960054e-08
monkeyT_session-y070503011-16_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-6,2,ar,6.042603397136232e-08,1.151399337569435e-08
monkeyT_session-y070503011-16_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-6,3,ar,1.1319807006137349e-08,2.623257355751701e-09
monkeyT_session-y070503011-16_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-6,4,ar,8.474221216956714e-08,1.5930622195825528e-08
monkeyT_session-y070503011-16_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-8,0,ar,1.6872339771850653e-08,3.8190395157227764e-09
monkeyT_session-y070503011-16_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-8,1,ar,2.2062853509419167e-08,5.256796977202815e-09
monkeyT_session-y070503011-16_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-8,2,ar,9.569386677564604e-08,1.9031007364270144e-08
monkeyT_session-y070503011-16_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-8,3,ar,1.216323749632744e-07,2.605871650561195e-08
monkeyT_session-y070503011-16_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070503011-16_lfp-8,4,ar,1.635081037886085e-07,2.0332051813221334e-08
monkeyT_session-y070503011-16_lfp-8,4,embedding,0.0,0.0
